Semana|Articulo|Unidades|Venta_Pesos|Num_Tiendas|Cant_Tickets
20190529|Art_31|41565|812034.5|1|5.5
20201021|Art_31|17092|380238.9898|1.09|4.7
20191211|Art_31|18492|365358.72|1.07|5.56
20200624|Art_31|22039|440688.2743|1.09|4.45
20190320|Art_31|23955|466224.56|1|5.26
20200129|Art_31|15397|305042.65|1.11|5.28
20210519|Art_31|21312|441303.9891|1.16|5.01
20200708|Art_31|23136|464984.1394|1.09|3.12
20200304|Art_31|17958|396208.65|1.06|4.37
20200205|Art_31|15141|372879.2|1.07|5.11
20200916|Art_31|15786|353051.22|1.08|4.47
20191120|Art_31|17960|351516.05|1.07|5.49
20200226|Art_31|16398|361821.94|1.06|5.06
20190925|Art_31|22216|435231.64|1|5.27
20200923|Art_31|15950|357961.87|1.08|4.45
20200603|Art_31|14430|321333.78|1.09|3.43
20190123|Art_32|23511|426688.8992|1|5.04
20210106|Art_32|16959|369337.79|1.17|4.79
20200408|Art_32|12949|287934.0101|1.09|3.79
20201007|Art_32|32512|599747.0293|1.09|4.68
20201223|Art_32|16504|366257.36|1.09|4.74
20190911|Art_32|20829|444760.5402|1|5.27
20190410|Art_32|24295|522087.66|1|5.37
20201028|Art_32|22826|440662.147|1.09|4.46
20210602|Art_32|69219|1263871.249|1.16|5.23
20210224|Art_32|26747|499251.1149|1.17|4.53
20200226|Art_32|27114|548030.6719|1.06|5.06
20190724|Art_32|46136|821836.4734|1|5.38
20200219|Art_32|16739|355931.6897|1.07|5.28
20201202|Art_32|17956|348606.2707|1.09|3.68
20200115|Art_32|30564|558063.5899|1.11|5.31
20190710|Art_32|28593|608479.899|1|5.5
20191106|Art_32|16121|345221.2799|1|4.99
20201230|Art_32|15627|347166|1.09|4.37
20200805|Art_32|48168|874352.8103|1.09|2.77
20200527|Art_32|34459|645106.3882|1.09|1.39
20190918|Art_32|36087|669485.0927|1|5.51
20210203|Art_32|16239|359143.5702|1.17|3.94
20210609|Art_32|67830|1238061.7317|1.16|5.03
20200212|Art_32|14012|298452.5191|1.08|4.57
20190612|Art_32|59792|1059627.1358|1|5.54
20190731|Art_32|45519|809309.6123|1|5.45
20201216|Art_32|15178|336669.89|1.09|4.64
20210428|Art_32|59132|1081449.5299|1.17|5
20200325|Art_32|14872|330152.2296|1.07|4.71
20190306|Art_32|39385|675355.1654|1|5.5
20200101|Art_32|16035|338459.43|1.07|4.72
20210707|Art_32|29164|649494.02|1.16|3.58
20200129|Art_32|13593|290232.0105|1.11|5.28
20200304|Art_32|29016|587826.2835|1.06|4.37
20210414|Art_32|30034|665526.7698|1.17|5.08
20210505|Art_32|61588|1128829.1489|1.16|4.4
20191225|Art_32|16571|349621.44|1.07|5.54
20190508|Art_32|27765|594463.04|1|5.55
20190417|Art_32|25922|555411.3|1|5.6
20190717|Art_32|52580|943914.7402|1|5.57
20200708|Art_32|27767|560057.3438|1.09|3.12
20190424|Art_32|26769|576019.61|1|5.37
20200520|Art_32|34862|658049.6955|1.09|1
20191218|Art_32|17685|371816.69|1.07|5.33
20200923|Art_32|32540|594341.5319|1.08|4.45
20190227|Art_32|31400|539251.0803|1|5.12
20191023|Art_32|24358|431796.26|1|5.26
20201209|Art_32|13381|297308.3001|1.09|3.84
20200701|Art_32|22760|466013.2773|1.09|3.88
20190320|Art_32|34589|605873.4509|1|5.26
20200812|Art_32|43144|782067.4446|1.09|4.45
20200826|Art_32|26042|506428.727|1.09|4.54
20200610|Art_32|39525|743536.3158|1.09|4.46
20191211|Art_32|16782|352749.14|1.07|5.56
20190807|Art_32|49148|873383.4364|1|5.64
20210310|Art_32|29915|559194.2855|1.17|4.8
20210526|Art_32|59470|1088591.2079|1.16|4.76
20190109|Art_32|25644|459803.1839|1|4.93
20200909|Art_32|25113|482267.3696|1.08|4.38
20200415|Art_32|14730|306116.1065|1.06|4.09
20190619|Art_32|33670|725806.52|1|5.67
20201104|Art_32|20028|386995.1856|1.09|3.35
20190821|Art_32|29928|645736.5299|1|5.67
20200722|Art_32|54370|980000.8838|1.09|4.56
20200122|Art_32|27442|511843.7773|1.11|5.35
20200513|Art_32|23315|478380.2847|1.07|3.19
20201111|Art_32|18793|364464.3304|1.09|4.47
20210120|Art_32|29262|529988.696|1.17|4.5
20200108|Art_32|30102|551051.1561|1.11|5.19
20190220|Art_32|17695|354130.7112|1|5.34
20190116|Art_32|22677|406421.7629|1|4.98
20190327|Art_32|27035|504050.7286|1|5.18
20210714|Art_32|31922|695770.282|1.16|4.86
20191127|Art_32|15600|330051.78|1.07|4.64
20200318|Art_32|30461|618205.1396|1.06|5.26
20200916|Art_32|32460|591886.3289|1.08|4.47
20210217|Art_32|15721|340437.4007|1.17|4.5
20210623|Art_32|38793|866936.7599|1.16|4.95
20200422|Art_32|14654|322889.4694|1.09|4.25
20191016|Art_32|25686|456580.7698|1|5.33
20210324|Art_32|20950|462574.3696|1.17|4.47
20190313|Art_32|38382|654967.3966|1|5.25
20190925|Art_32|34198|631032.0259|1|5.27
20200729|Art_32|42440|764522.1961|1.09|4.34
20200930|Art_32|32627|597416.6529|1.08|4.57
20200617|Art_32|23662|488991.9562|1.09|4.54
20210127|Art_32|29178|529518.7238|1.17|4.25
20210210|Art_32|17475|386623.79|1.17|4.58
20200902|Art_32|25859|501415.3987|1.09|3.49
20210113|Art_32|27960|504049.1031|1.17|4.29
20201021|Art_32|25311|488918.8169|1.09|4.7
20191030|Art_32|22894|405759.3405|1|5.12
20190828|Art_32|24006|518469.45|1|5.38
20190522|Art_32|55234|976050.2694|1|5.61
20201014|Art_32|24693|477206.3747|1.09|4.58
20210303|Art_32|33342|623356.4613|1.17|4.31
20190626|Art_32|30065|648538.890100001|1|5.49
20210331|Art_32|25894|573192.5398|1.17|5.15
20201118|Art_32|20022|387204.1341|1.09|4.62
20210512|Art_32|58754|1076619.3748|1.16|5.07
20190515|Art_32|29516|621505.7809|1|5.54
20190130|Art_32|12905|262111.6701|1|4.97
20191002|Art_32|31668|585476.2334|1|5.42
20190605|Art_32|48013|846365.371|1|5.61
20200401|Art_32|14720|327136.09|1.06|3.96
20200819|Art_32|29367|578455.4878|1.09|4.64
20191120|Art_32|15106|323881.72|1.07|5.49
20190501|Art_32|26522|570357.34|1|5.51
20201125|Art_32|17962|347729.7706|1.09|4.46
20200506|Art_32|24564|504352.6644|1.05|2.72
20191204|Art_32|16232|341486|1.07|4.66
20210317|Art_32|34034|639575.6468|1.17|5
20190814|Art_32|45746|815783.796|1|5.49
20210421|Art_32|31155|676088.7311|1.17|5.08
20190529|Art_32|53376|937697.523400001|1|5.5
20210616|Art_32|66395|1216830.8506|1.16|5.02
20200205|Art_32|13175|280555.8|1.07|5.11
20200624|Art_32|24121|496708.5439|1.09|4.45
20191113|Art_32|15686|336269.87|1.07|5.26
20200715|Art_32|59475|1077863.5273|1.09|4.54
20200429|Art_32|23100|472358.4093|1.09|4.13
20190403|Art_32|28937|561559.6326|1|5.44
20190213|Art_32|13537|274572.33|1|5
20200311|Art_32|25718|522114.8986|1.06|5.05
20210519|Art_32|57584|1053798.7516|1.16|5.01
20200603|Art_32|33733|635437.0051|1.09|3.43
20190703|Art_32|28348|613905.92|1|5.63
20191009|Art_32|31857|590637.8785|1|5.33
20190206|Art_32|14826|300476.79|1|5.23
20190904|Art_32|24527|529741.28|1|5.57
20210630|Art_32|29195|651466.72|1.16|4.9
20210407|Art_32|25105|557639.4498|1.17|4.99
20190501|Art_33|140448|3392840.8003|1|5.51
20191120|Art_33|103630|2399415.0001|1.07|5.49
20191211|Art_33|110691|2566712.4996|1.07|5.56
20190410|Art_33|100278|2724630|1|5.37
20190522|Art_33|140361|3773854.4|1|5.61
20201118|Art_33|99941|2267267.9797|1.09|4.62
20190227|Art_33|80800|2089631|1|5.12
20201104|Art_33|77203|2082929.9907|1.09|3.35
20200226|Art_33|84303|2284125.5|1.06|5.06
20210113|Art_33|61263|1672357.66|1.17|4.29
20200429|Art_33|81934|2206911.5|1.09|4.13
20200108|Art_33|73402|1995264.9|1.11|5.19
20190821|Art_33|151178|3629232.9002|1|5.67
20191002|Art_33|85126|2288183.8|1|5.42
20200122|Art_33|73074|1955486.7001|1.11|5.35
20200916|Art_33|83684|2281496.32|1.08|4.47
20200527|Art_33|84345|2269043.5|1.09|1.39
20210630|Art_33|173617|3833942.4998|1.16|4.9
20190904|Art_33|131802|3159192.8|1|5.57
20200506|Art_33|83856|2259522.5|1.05|2.72
20201014|Art_33|89137|2435302.82|1.09|4.58
20190206|Art_33|104017|2375888.5|1|5.23
20190327|Art_33|85511|2338878.5|1|5.18
20190612|Art_33|147136|3911075.4|1|5.54
20190918|Art_33|106024|2626010.8999|1|5.51
20191225|Art_33|117446|2696378.4989|1.07|5.54
20190213|Art_33|90883|2070279|1|5
20190220|Art_33|112526|2571170.4999|1|5.34
20190619|Art_33|164655|3963076.4001|1|5.67
20200624|Art_33|134904|2968172.5013|1.09|4.45
20191023|Art_33|78087|2099532.3|1|5.26
20190508|Art_33|145633|3517127.5001|1|5.55
20190424|Art_33|139306|3374508.0001|1|5.37
20200617|Art_33|123757|2749539|1.09|4.54
20200205|Art_33|103866|2362607.7996|1.07|5.11
20190130|Art_33|87093|1992342.5|1|4.97
20200219|Art_33|122747|2801749.4991|1.07|5.28
20190605|Art_33|119033|3197008.5|1|5.61
20200701|Art_33|129234|2832921.5|1.09|3.88
20210303|Art_33|92618|2528619|1.17|4.31
20200909|Art_33|124350|2798410.16|1.08|4.38
20210317|Art_33|106191|2856392.2505|1.17|5
20200101|Art_33|106085|2428610.5|1.07|4.72
20191009|Art_33|88464|2380918.2|1|5.33
20200401|Art_33|100307|2290243.5002|1.06|3.96
20191016|Art_33|83434|2245410.9|1|5.33
20200311|Art_33|80844|2190688|1.06|5.05
20191127|Art_33|100049|2326003.0974|1.07|4.64
20201223|Art_33|116021|2530359.3206|1.09|4.74
20190313|Art_33|95872|2478524|1|5.25
20210224|Art_33|74437|2030583.5|1.17|4.53
20191113|Art_33|99735|2314618.8001|1.07|5.26
20200408|Art_33|89971|2046950.4995|1.09|3.79
20191030|Art_33|75758|2018088.1|1|5.12
20210421|Art_33|179689|3993277.5005|1.17|5.08
20191204|Art_33|108971|2533366.9984|1.07|4.66
20201125|Art_33|90583|2047894.1499|1.09|4.46
20201021|Art_33|90790|2487399.49|1.09|4.7
20190306|Art_33|97463|2518850.5|1|5.5
20210707|Art_33|183718|4094733.0054|1.16|3.58
20190515|Art_33|149478|3613349.5001|1|5.54
20200826|Art_33|133183|3002673.5005|1.09|4.54
20210210|Art_33|110409|2449766.5002|1.17|4.58
20190710|Art_33|147665|3549516.6005|1|5.5
20200422|Art_33|98132|2221331.5004|1.09|4.25
20200520|Art_33|85261|2299329.5|1.09|1
20210106|Art_33|121689|2616423.9998|1.17|4.79
20200603|Art_33|80434|2164473|1.09|3.43
20200715|Art_33|119869|3251238|1.09|4.54
20201028|Art_33|83470|2286625.48|1.09|4.46
20190417|Art_33|109752|2949473.4001|1|5.6
20200819|Art_33|137697|3125014.5008|1.09|4.64
20190403|Art_33|95455|2607093.4|1|5.44
20200212|Art_33|109877|2499360.4993|1.08|4.57
20190626|Art_33|157651|3784635.5|1|5.49
20210331|Art_33|163100|3645173.2517|1.17|5.15
20190123|Art_33|69397|1781464|1|5.04
20190320|Art_33|86945|2387030.5|1|5.26
20200415|Art_33|88959|2008913.4998|1.06|4.09
20200610|Art_33|99512|2642129|1.09|4.46
20200708|Art_33|147436|3220517.0006|1.09|3.12
20210310|Art_33|87270|2382343.5|1.17|4.8
20200318|Art_33|101997|2740375|1.06|5.26
20210203|Art_33|103653|2310011|1.17|3.94
20190116|Art_33|64094|1662478.5|1|4.98
20200325|Art_33|97013|2241943|1.07|4.71
20190109|Art_33|71605|1857095.5|1|4.93
20200812|Art_33|97009|2598471.5|1.09|4.45
20200115|Art_33|74346|2014945.3|1.11|5.31
20210616|Art_33|145300|3903896.25|1.16|5.02
20210714|Art_33|189552|4194689.4975|1.16|4.86
20190814|Art_33|117492|3131757.1|1|5.49
20190731|Art_33|114019|3077639.5|1|5.45
20190911|Art_33|110373|2653996.4999|1|5.27
20210217|Art_33|93763|2081779.0003|1.17|4.5
20200304|Art_33|89984|2437776.5|1.06|4.37
20200513|Art_33|72347|1947485.5|1.07|3.19
20190703|Art_33|152091|3647993.1001|1|5.63
20190925|Art_33|89097|2396220.3|1|5.27
20210127|Art_33|69033|1851482.32|1.17|4.25
20201202|Art_33|92666|2086984.3194|1.09|3.68
20200722|Art_33|108963|2959322|1.09|4.56
20200923|Art_33|80209|2192239.1401|1.08|4.45
20201230|Art_33|118426|2545326.1597|1.09|4.37
20190717|Art_33|130575|3516184.9|1|5.57
20210602|Art_33|145474|3982763.5|1.16|5.23
20200930|Art_33|85895|2348430.3|1.08|4.57
20200729|Art_33|91354|2481017.5|1.09|4.34
20200902|Art_33|134130|3023995.8304|1.09|3.49
20190724|Art_33|112860|3045886.1|1|5.38
20210505|Art_33|134207|3665510.75|1.16|4.4
20210526|Art_33|130006|3557938.5|1.16|4.76
20201111|Art_33|88360|2026326.3094|1.09|4.47
20210120|Art_33|66788|1826127.25|1.17|4.5
20190807|Art_33|126734|3413850.9|1|5.64
20210407|Art_33|164725|3662895.9998|1.17|4.99
20200805|Art_33|103444|2811027.5|1.09|2.77
20210324|Art_33|130150|2934314.75|1.17|4.47
20200129|Art_33|99283|2271182.9001|1.11|5.28
20201209|Art_33|89353|1961850.6403|1.09|3.84
20210428|Art_33|127163|3468351.5|1.17|5
20190828|Art_33|125972|3021140.15|1|5.38
20210519|Art_33|126450|3466823.58|1.16|5.01
20201007|Art_33|85696|2340742.8201|1.09|4.68
20191106|Art_33|93531|2186403.1|1|4.99
20191218|Art_33|118447|2738480.7004|1.07|5.33
20210609|Art_33|139733|3825847.5|1.16|5.03
20210512|Art_33|127262|3484192.25|1.16|5.07
20210414|Art_33|192787|4285486.0002|1.17|5.08
20201216|Art_33|105823|2314615.4896|1.09|4.64
20190529|Art_33|132835|3575222.3|1|5.5
20210623|Art_33|199229|4431858.9997|1.16|4.95
20201111|Art_34|31086|797546.54|1.09|4.47
20190828|Art_34|42717|1043878.63|1|5.38
20201202|Art_34|29969|771255.37|1.09|3.68
20191023|Art_34|31246|762535.64|1|5.26
20191009|Art_34|44493|1016122.5051|1|5.33
20200318|Art_34|45313|1083374.9087|1.06|5.26
20191030|Art_34|29125|710613.67|1|5.12
20190925|Art_34|47193|1078559.4122|1|5.27
20200527|Art_34|39377|1011404.83|1.09|1.39
20210331|Art_34|49169|1321962.84|1.17|5.15
20200819|Art_34|51639|1338240.99|1.09|4.64
20200513|Art_34|36858|868513.2251|1.07|3.19
20190123|Art_34|8587|209467.29|1|5.04
20200902|Art_34|51143|1322804.08|1.09|3.49
20200429|Art_34|39876|942272.1422|1.09|4.13
20200812|Art_34|47603|1227107.81|1.09|4.45
20190109|Art_34|9244|223873.56|1|4.93
20191106|Art_34|29020|707052.93|1|4.99
20200916|Art_34|56620|1308874.3712|1.08|4.47
20200701|Art_34|55583|1296569.1261|1.09|3.88
20201014|Art_34|45038|1163763.1203|1.09|4.58
20190626|Art_34|32053|721105.9839|1|5.49
20190612|Art_34|26465|637750.831|1|5.54
20210113|Art_34|33198|792923.3183|1.17|4.29
20210127|Art_34|37573|900838.0158|1.17|4.25
20190717|Art_34|35915|868254.5504|1|5.57
20190206|Art_34|10442|254012.34|1|5.23
20201028|Art_34|38854|1003901.52|1.09|4.46
20210407|Art_34|46867|1258942.22|1.17|4.99
20210203|Art_34|28289|760807.7499|1.17|3.94
20190501|Art_34|25356|573019.1826|1|5.51
20191225|Art_34|33932|822740.56|1.07|5.54
20200205|Art_34|21673|619074.48|1.07|5.11
20210526|Art_34|59876|1604558.25|1.16|4.76
20200708|Art_34|64047|1495311.5413|1.09|3.12
20210310|Art_34|48133|1162288.0511|1.17|4.8
20210421|Art_34|58054|1544602.1574|1.17|5.08
20210623|Art_34|81659|1927560.0901|1.16|4.95
20201104|Art_34|34039|875809.08|1.09|3.35
20200101|Art_34|30789|735520.5799|1.07|4.72
20210707|Art_34|78710|1845661.0882|1.16|3.58
20200722|Art_34|49714|1279905.81|1.09|4.56
20200603|Art_34|33978|872410.66|1.09|3.43
20191127|Art_34|29698|729629.46|1.07|4.64
20210324|Art_34|38750|1039633.0897|1.17|4.47
20200930|Art_34|61012|1405842.7544|1.08|4.57
20210630|Art_34|72334|1699000.7866|1.16|4.9
20210602|Art_34|64363|1726474.1398|1.16|5.23
20190814|Art_34|47090|1137917.15|1|5.49
20200408|Art_34|27280|702000.47|1.09|3.79
20201230|Art_34|32631|837991.02|1.09|4.37
20200325|Art_34|28690|737997.5195|1.07|4.71
20191016|Art_34|32493|792359.5205|1|5.33
20210616|Art_34|63355|1689194.1368|1.16|5.02
20200617|Art_34|52524|1226084.7473|1.09|4.54
20200304|Art_34|37140|892798.0733|1.06|4.37
20200729|Art_34|42994|1109217.94|1.09|4.34
20191120|Art_34|31190|762825.41|1.07|5.49
20200122|Art_34|23657|575457.32|1.11|5.35
20190327|Art_34|12984|315160.0803|1|5.18
20210512|Art_34|85833|2023793.1971|1.16|5.07
20210120|Art_34|36575|876283.0949|1.17|4.5
20190724|Art_34|34536|838129.33|1|5.38
20200805|Art_34|49992|1289600.74|1.09|2.77
20201021|Art_34|44438|1148741.16|1.09|4.7
20200415|Art_34|28041|720442.13|1.06|4.09
20210303|Art_34|52453|1267242.7459|1.17|4.31
20210505|Art_34|89581|2116762.7827|1.16|4.4
20190821|Art_34|53438|1297479.37|1|5.67
20200909|Art_34|44537|1146217.5205|1.08|4.38
20191002|Art_34|43923|1004064.8112|1|5.42
20191204|Art_34|32439|794754.03|1.07|4.66
20200624|Art_34|57567|1341981.2583|1.09|4.45
20210317|Art_34|58565|1411751.6019|1.17|5
20200923|Art_34|55641|1285631.7728|1.08|4.45
20201223|Art_34|32037|823901.33|1.09|4.74
20190130|Art_34|8219|200282.61|1|4.97
20190918|Art_34|54975|1255899.4197|1|5.51
20200219|Art_34|28075|721406.8999|1.07|5.28
20191113|Art_34|28986|707853.25|1.07|5.26
20200520|Art_34|41067|1052803.61|1.09|1
20210414|Art_34|60046|1607922.32|1.17|5.08
20200311|Art_34|34739|832438.0059|1.06|5.05
20200715|Art_34|54117|1395070.3408|1.09|4.54
20190313|Art_34|15814|366734.1221|1|5.25
20190703|Art_34|33436|753688.8899|1|5.63
20210217|Art_34|25687|685637.9791|1.17|4.5
20190424|Art_34|23557|537481.7605|1|5.37
20200506|Art_34|43393|1022656.7005|1.05|2.72
20190619|Art_34|31621|713253.0399|1|5.67
20190731|Art_34|38303|927469.82|1|5.45
20190515|Art_34|26479|602228.1933|1|5.54
20190227|Art_34|12976|301361.264|1|5.12
20210519|Art_34|76979|1818677.2317|1.16|5.01
20200401|Art_34|30001|772794.68|1.06|3.96
20191218|Art_34|33263|814530.99|1.07|5.33
20200212|Art_34|22469|588790.86|1.08|4.57
20190320|Art_34|14469|335550.6043|1|5.26
20210210|Art_34|30478|819753.7|1.17|4.58
20210428|Art_34|86273|2044830.6532|1.17|5
20200826|Art_34|49178|1274960.48|1.09|4.54
20200226|Art_34|32306|777523.9786|1.06|5.06
20190710|Art_34|38220|868056.1603|1|5.5
20190220|Art_34|13213|319877.7102|1|5.34
20190417|Art_34|18705|452764.1512|1|5.6
20190116|Art_34|7957|192378.09|1|4.98
20210714|Art_34|76189|1789902.8134|1.16|4.86
20210106|Art_34|35620|907180.3324|1.17|4.79
20190529|Art_34|21528|520799.87|1|5.5
20190904|Art_34|45098|1101196.62|1|5.57
20210224|Art_34|39111|948803.519|1.17|4.53
20201209|Art_34|22393|577443.99|1.09|3.84
20200422|Art_34|31826|811788.3599|1.09|4.25
20201007|Art_34|58578|1355515.693|1.09|4.68
20190508|Art_34|25172|572338.5684|1|5.55
20210609|Art_34|61621|1650116.7|1.16|5.03
20200610|Art_34|43819|1118795.8781|1.09|4.46
20190410|Art_34|15920|385533.05|1|5.37
20201118|Art_34|34007|874755.27|1.09|4.62
20190911|Art_34|38509|938249.1222|1|5.27
20200115|Art_34|25399|620443.73|1.11|5.31
20201125|Art_34|29424|756418.42|1.09|4.46
20191211|Art_34|31468|769775.67|1.07|5.56
20200129|Art_34|22613|552462.9|1.11|5.28
20190213|Art_34|9046|220014.67|1|5
20190403|Art_34|15692|379922.64|1|5.44
20190807|Art_34|46594|1126377.03|1|5.64
20190522|Art_34|24747|598012.35|1|5.61
20201216|Art_34|28231|724802.47|1.09|4.64
20200108|Art_34|25830|630733.07|1.11|5.19
20190605|Art_34|20461|494764.65|1|5.61
20190306|Art_34|16521|382791.5011|1|5.5
20191211|Art_35|74997|1745749.4002|1.07|5.56
20200115|Art_35|48698|1321320.3|1.11|5.31
20210127|Art_35|61107|1645754.6599|1.17|4.25
20200219|Art_35|70438|1617702.5002|1.07|5.28
20190206|Art_35|33571|776988.5|1|5.23
20210526|Art_35|133553|3660177|1.16|4.76
20200909|Art_35|118743|2676461.3201|1.08|4.38
20200715|Art_35|103323|2803020|1.09|4.54
20210210|Art_35|98480|2208025.5002|1.17|4.58
20210505|Art_35|129372|3540320.5|1.16|4.4
20210421|Art_35|168883|3770603.751|1.17|5.08
20210317|Art_35|100550|2714295.5|1.17|5
20210519|Art_35|132056|3624371.75|1.16|5.01
20200708|Art_35|127814|2808559.4996|1.09|3.12
20210310|Art_35|80631|2205020.75|1.17|4.8
20200729|Art_35|80828|2196888.5|1.09|4.34
20200205|Art_35|64930|1489172.2003|1.07|5.11
20200826|Art_35|123991|2802649.0003|1.09|4.54
20210113|Art_35|54692|1495011.66|1.17|4.29
20190320|Art_35|41314|1131105|1|5.26
20190710|Art_35|99709|2397915.6|1|5.5
20190313|Art_35|37942|1007874|1|5.25
20191225|Art_35|79825|1851916.7|1.07|5.54
20190227|Art_35|28662|762511.4|1|5.12
20190619|Art_35|105075|2531341.5|1|5.67
20200819|Art_35|128516|2927956.0001|1.09|4.64
20210331|Art_35|154038|3462418.0011|1.17|5.15
20200318|Art_35|68752|1853045|1.06|5.26
20190417|Art_35|57811|1548729.7|1|5.6
20201223|Art_35|104003|2302380.9998|1.09|4.74
20201209|Art_35|77607|1731446.1596|1.09|3.84
20201202|Art_35|80133|1829502.6404|1.09|3.68
20200101|Art_35|69634|1605068.5997|1.07|4.72
20200422|Art_35|69263|1575400.5005|1.09|4.25
20200408|Art_35|66300|1517554.4999|1.09|3.79
20200429|Art_35|62727|1691103.5|1.09|4.13
20190724|Art_35|74350|2000588.8|1|5.38
20190731|Art_35|76955|2068465.3|1|5.45
20200610|Art_35|83653|2220042.4999|1.09|4.46
20210428|Art_35|120427|3291124|1.17|5
20200311|Art_35|54190|1471017.5|1.06|5.05
20201028|Art_35|72513|1986921.32|1.09|4.46
20190515|Art_35|81492|1968341.4001|1|5.54
20200226|Art_35|52916|1437171.5|1.06|5.06
20200325|Art_35|66860|1554065.5001|1.07|4.71
20210616|Art_35|159900|4305930.27|1.16|5.02
20201230|Art_35|105913|2309681.4998|1.09|4.37
20190626|Art_35|103650|2489134.2997|1|5.49
20190213|Art_35|30149|695333.85|1|5
20201125|Art_35|78638|1801255.3303|1.09|4.46
20200617|Art_35|106997|2399597.0008|1.09|4.54
20191030|Art_35|52856|1409321.1|1|5.12
20210203|Art_35|91482|2063409.3306|1.17|3.94
20191106|Art_35|63470|1490780.1002|1|4.99
20210630|Art_35|185138|4114512.0197|1.16|4.9
20200513|Art_35|53424|1441443|1.07|3.19
20200916|Art_35|77159|2101948.65|1.08|4.47
20210303|Art_35|83937|2295630|1.17|4.31
20210623|Art_35|219671|4907998.5095|1.16|4.95
20190918|Art_35|77442|1918488.4|1|5.51
20200520|Art_35|66503|1796017.5|1.09|1
20200701|Art_35|111974|2466349.9999|1.09|3.88
20200603|Art_35|65941|1773490|1.09|3.43
20210224|Art_35|68697|1876611.5|1.17|4.53
20190501|Art_35|78000|1880729.4999|1|5.51
20201014|Art_35|80866|2209518.3|1.09|4.58
20200527|Art_35|66923|1804899|1.09|1.39
20191127|Art_35|67293|1571371.9994|1.07|4.64
20210106|Art_35|109890|2395053.9908|1.17|4.79
20200624|Art_35|116607|2584077.4996|1.09|4.45
20190109|Art_35|16725|445348|1|4.93
20191009|Art_35|60545|1628636.1|1|5.33
20210217|Art_35|84250|1891802.0004|1.17|4.5
20201111|Art_35|73170|1702404.6602|1.09|4.47
20190529|Art_35|74230|1992642.75|1|5.5
20200212|Art_35|62678|1438471.0001|1.08|4.57
